0,0,0,0,0,0,87,28,3,0,0,0,51.20,26.10,78.98,26.10,78.98,
0,0,0,0,0,0,87,27,1,0,0,0,51.20,26.10,78.98,26.10,78.98,
0,0,0,0,0,0,57,19,1,0,0,0,51.10,26.10,78.98,26.10,78.98,
0,0,0,0,0,0,114,34,0,0,0,0,51.10,26.10,78.98,26.10,78.98,
0,0,0,0,0,0,84,26,1,0,0,0,51.00,26.10,78.98,26.10,78.98,
0,0,0,0,0,0,72,23,3,0,0,0,51.00,26.20,79.16,26.76,80.17,
1,1,1,1,1,1,183,59,6,0,0,0,51.00,26.20,79.16,26.76,80.17,
0,0,0,0,0,0,72,22,0,0,0,0,50.90,26.20,79.16,26.76,80.16,
0,0,0,0,0,0,156,48,4,0,0,0,50.90,26.20,79.16,26.76,80.16,
0,0,1,0,0,1,93,29,1,1,1,1,50.90,26.20,79.16,26.76,80.16,
0,0,0,0,0,0,90,28,3,0,0,0,50.90,26.20,79.16,26.76,80.16,
0,0,0,0,0,0,63,17,3,0,0,0,50.90,26.20,79.16,26.76,80.16,
0,0,1,0,0,1,60,19,2,2,2,0,50.80,26.20,79.16,26.75,80.16,
0,0,0,0,0,0,129,41,0,0,0,0,50.80,26.30,79.34,26.84,80.30,
0,0,0,0,0,0,54,17,0,0,0,0,50.80,26.20,79.16,26.75,80.16,
0,0,0,0,0,0,111,33,6,0,0,0,50.70,26.30,79.34,26.83,80.30,
0,0,0,0,0,0,69,23,0,0,0,0,50.80,26.30,79.34,26.84,80.30,
0,0,0,0,0,0,87,27,0,0,0,0,50.80,26.30,79.34,26.84,80.30,
0,0,0,0,0,0,117,28,0,0,0,0,50.80,26.30,79.34,26.84,80.30,
0,0,0,0,0,0,51,15,0,0,0,0,50.80,26.30,79.34,26.84,80.30,
0,0,0,0,0,0,57,19,4,0,0,0,50.80,26.30,79.34,26.84,80.30,
0,0,0,0,0,0,54,16,1,0,0,0,50.70,26.30,79.34,26.83,80.30,
0,0,0,0,0,0,39,13,0,0,0,0,50.70,26.30,79.34,26.83,80.30,
0,0,0,0,0,0,93,29,0,0,0,0,50.60,26.30,79.34,26.83,80.29,
0,0,0,0,0,0,54,17,1,0,0,0,50.60,26.40,79.52,26.91,80.44,
0,0,0,0,0,0,57,19,2,0,0,0,50.60,26.40,79.52,26.91,80.44,
0,0,0,0,0,0,33,11,2,1,1,0,50.60,26.40,79.52,26.91,80.44,
0,0,1,0,0,1,75,23,1,1,1,1,50.60,26.40,79.52,26.91,80.44,
0,0,0,0,0,0,75,21,1,0,0,0,50.60,26.40,79.52,26.91,80.44,
0,0,0,0,0,0,144,41,1,0,0,0,50.50,26.40,79.52,26.91,80.43,
0,0,0,0,0,0,147,47,1,1,0,0,51.40,26.40,79.52,26.95,80.51,
2,3,3,2,3,3,468,146,12,0,0,0,51.00,26.10,78.98,26.10,78.98,
2,3,3,2,3,3,609,197,17,0,0,0,50.40,26.00,78.80,25.97,78.75,
2,3,3,2,3,3,480,152,16,0,0,0,49.60,25.70,78.26,25.62,78.12,
5,6,8,5,6,8,807,255,31,2,2,2,49.80,25.50,77.90,25.41,77.73,
5,6,6,5,6,6,753,241,41,0,0,0,48.80,25.20,77.36,25.05,77.09,
5,6,6,5,6,6,846,268,25,0,0,0,48.60,24.70,76.46,24.49,76.09,
6,6,7,6,6,7,885,281,20,1,1,1,47.60,24.40,75.92,24.14,75.45,
6,6,6,6,6,6,807,267,29,0,0,0,46.50,24.00,75.20,23.67,74.61,
5,7,8,5,7,8,816,254,52,4,0,0,45.50,23.60,74.48,23.20,73.77,
4,5,5,4,5,5,711,223,23,0,0,0,44.70,23.20,73.76,22.74,72.94,
4,5,5,4,5,5,690,214,34,1,0,0,44.20,22.90,73.22,22.40,72.32,
4,5,6,4,5,6,693,225,24,1,1,0,43.60,22.60,72.68,22.05,71.70,
4,5,5,4,5,5,660,208,22,0,0,0,43.10,22.30,72.14,21.71,71.08,
5,6,7,5,6,7,867,263,17,2,1,1,42.70,22.00,71.60,21.37,70.47,
3,4,4,3,4,4,570,184,14,0,0,0,42.40,21.80,71.24,21.14,70.06,
3,4,4,3,4,4,762,236,22,0,0,0,42.10,21.60,70.88,20.91,69.65,
3,3,3,3,3,3,546,170,6,0,0,0,41.80,21.40,70.52,20.69,69.24,
3,4,4,3,4,4,600,182,19,1,1,1,41.80,21.20,70.16,20.47,68.84,
3,3,5,3,3,5,576,182,10,2,2,1,41.30,21.10,69.98,20.34,68.62,
4,5,5,4,5,5,804,264,13,0,0,0,41.30,20.90,69.62,20.12,68.22,
3,5,6,3,5,6,642,206,37,2,0,0,41.10,20.80,69.44,20.01,68.02,
3,3,3,3,3,3,510,164,8,0,0,0,40.80,20.70,69.26,19.89,67.80,
3,4,4,3,4,4,552,172,11,2,0,0,40.70,20.60,69.08,19.78,67.60,
4,4,6,4,4,6,642,204,26,3,1,0,40.60,20.40,68.72,19.56,67.20,
5,7,8,5,7,8,792,254,37,4,1,1,40.50,20.40,68.72,19.55,67.20,
3,4,5,3,4,5,558,176,31,2,1,1,40.50,20.20,68.36,19.33,66.80,
3,4,5,3,4,5,552,174,27,1,1,1,40.50,20.10,68.18,19.22,66.60,
2,2,2,2,2,2,534,172,12,0,0,0,40.20,20.00,68.00,19.11,66.39,
3,3,7,3,3,7,618,200,29,5,5,3,40.20,19.90,67.82,19.00,66.19,
2,2,3,2,2,3,492,148,4,2,1,0,40.30,19.90,67.82,19.00,66.20,
3,3,4,3,3,4,642,202,8,1,1,1,40.40,19.80,67.64,18.89,66.00,
0,1,1,0,1,1,396,126,8,0,0,0,40.20,19.70,67.46,18.78,65.80,
3,4,4,3,4,4,618,202,9,0,0,0,41.30,19.60,67.28,18.69,65.65,
5,6,6,5,6,6,822,272,28,0,0,0,51.50,19.80,67.64,19.18,66.52,
2,3,4,2,3,4,570,178,20,1,1,1,51.80,20.00,68.00,19.41,66.93,
5,6,7,5,6,7,849,271,26,2,1,1,56.00,20.20,68.36,19.74,67.53,
8,9,9,8,9,9,1032,338,30,1,0,0,58.60,20.30,68.54,19.92,67.85,
4,5,5,4,5,5,672,212,19,0,0,0,56.80,20.40,68.72,19.98,67.96,
2,3,3,2,3,3,612,196,9,0,0,0,56.90,20.70,69.26,20.31,68.56,
1,2,4,1,2,4,504,162,17,2,2,1,55.80,20.70,69.26,20.28,68.51,
3,4,4,3,4,4,570,176,23,1,1,0,55.40,20.80,69.44,20.38,68.69,
3,3,4,3,3,4,558,176,12,1,0,0,55.10,20.90,69.62,20.48,68.87,
4,5,5,4,5,5,666,218,24,1,0,0,55.10,20.90,69.62,20.48,68.87,
3,3,4,3,3,4,480,146,10,1,1,1,54.60,21.00,69.80,20.58,69.05,
3,4,6,3,4,6,624,202,31,3,2,1,54.90,21.00,69.80,20.59,69.06,
2,3,3,2,3,3,522,162,12,0,0,0,54.70,21.10,69.98,20.69,69.25,
3,4,4,3,4,4,537,167,27,0,0,0,54.00,21.20,70.16,20.79,69.41,
3,3,3,3,3,3,504,162,13,0,0,0,53.90,21.20,70.16,20.78,69.41,
3,3,3,3,3,3,570,182,8,0,0,0,53.50,21.20,70.16,20.77,69.39,
2,2,2,2,2,2,492,156,9,0,0,0,53.00,21.20,70.16,20.76,69.37,
4,5,5,4,5,5,738,228,17,0,0,0,53.10,21.20,70.16,20.76,69.37,
3,4,5,3,4,5,528,170,23,2,1,1,53.10,21.20,70.16,20.76,69.37,
2,2,3,2,2,3,432,138,16,1,1,1,52.90,21.20,70.16,20.76,69.36,
4,5,5,4,5,5,642,210,33,0,0,0,52.90,21.10,69.98,20.65,69.16,
1,2,2,1,2,2,534,172,10,0,0,0,53.10,21.00,69.80,20.54,68.98,
4,6,6,4,6,6,621,201,41,2,0,0,53.30,20.90,69.62,20.44,68.79,
2,3,3,2,3,3,516,160,10,0,0,0,53.10,20.90,69.62,20.43,68.78,
2,2,2,2,2,2,480,158,14,0,0,0,53.00,20.80,69.44,20.32,68.58,
2,3,4,2,3,4,432,134,18,1,1,1,53.20,20.90,69.62,20.43,68.78,
2,4,4,2,4,4,690,212,17,0,0,0,53.40,20.80,69.44,20.33,68.59,
2,2,3,2,2,3,378,120,10,1,1,1,53.70,20.80,69.44,20.34,68.61,
2,2,2,2,2,2,444,140,5,0,0,0,54.10,20.80,69.44,20.35,68.63,
3,4,4,3,4,4,570,182,16,0,0,0,54.20,20.80,69.44,20.35,68.63,
2,2,2,2,2,2,504,156,10,0,0,0,54.40,20.80,69.44,20.36,68.64,
2,2,3,2,2,3,420,130,15,1,1,1,53.90,20.80,69.44,20.34,68.62,
2,2,2,2,2,2,480,152,1,0,0,0,58.20,21.00,69.80,20.68,69.22,
2,2,2,2,2,2,450,144,11,0,0,0,60.80,21.20,70.16,20.96,69.73,
2,2,2,2,2,2,450,142,11,0,0,0,62.00,21.30,70.34,21.10,69.99,
2,2,3,2,2,3,444,140,6,1,1,1,61.00,21.30,70.34,21.08,69.94,
2,3,3,2,3,3,498,160,10,2,0,0,58.60,21.30,70.34,21.02,69.83,
1,2,3,1,2,3,492,150,25,1,1,1,56.80,21.00,69.80,20.64,69.15,
3,4,4,3,4,4,582,188,11,0,0,0,55.20,20.80,69.44,20.38,68.68,
2,3,3,2,3,3,462,146,11,0,0,0,54.70,20.80,69.44,20.36,68.65,
3,3,4,3,3,4,528,162,8,1,1,1,54.50,20.80,69.44,20.36,68.65,
2,2,2,2,2,2,432,136,10,0,0,0,54.60,20.80,69.44,20.36,68.65,
2,2,2,2,2,2,444,140,9,0,0,0,54.80,20.80,69.44,20.37,68.66,
2,2,2,2,2,2,426,136,10,0,0,0,54.50,20.80,69.44,20.36,68.65,
2,2,2,2,2,2,384,120,9,0,0,0,56.30,20.80,69.44,20.41,68.73,
4,4,4,4,4,4,570,186,21,0,0,0,53.80,21.00,69.80,20.56,69.01,
3,4,4,3,4,4,600,190,19,0,0,0,54.70,21.00,69.80,20.58,69.05,
2,3,3,2,3,3,474,152,15,0,0,0,53.50,20.90,69.62,20.44,68.80,
3,4,5,3,4,5,612,198,30,1,1,1,54.00,20.90,69.62,20.46,68.82,
2,2,3,2,2,3,438,134,6,1,1,1,53.70,20.80,69.44,20.34,68.61,
1,3,3,1,3,3,396,128,21,1,0,0,53.70,20.90,69.62,20.45,68.81,
1,2,2,1,2,2,462,142,17,2,0,0,53.70,20.80,69.44,20.34,68.61,
3,3,3,3,3,3,492,156,15,0,0,0,53.60,20.70,69.26,20.22,68.41,
3,3,3,3,3,3,501,159,4,0,0,0,53.80,20.70,69.26,20.23,68.41,
2,2,2,2,2,2,378,120,8,0,0,0,54.20,20.60,69.08,20.13,68.24,
1,2,2,1,2,2,426,140,14,1,0,0,54.40,20.70,69.26,20.25,68.44,
2,2,2,2,2,2,396,130,11,0,0,0,52.70,20.60,69.08,20.09,68.16,
2,3,3,2,3,3,414,132,27,0,0,0,51.40,20.50,68.90,19.95,67.91,
1,1,2,1,1,2,306,92,11,1,1,0,50.10,20.30,68.54,19.69,67.45,
1,1,2,1,1,2,210,68,8,1,1,1,49.00,20.10,68.18,19.44,67.00,
0,0,0,0,0,0,234,76,5,0,0,0,48.20,20.00,68.00,19.31,66.77,
0,0,0,0,0,0,204,68,1,0,0,0,47.50,19.80,67.64,19.08,66.34,
0,0,0,0,0,0,231,73,4,0,0,0,46.80,19.70,67.46,18.95,66.11,
0,0,1,0,0,1,156,50,3,1,1,1,46.10,19.50,67.10,18.71,65.68,
0,1,1,0,1,1,192,60,11,0,0,0,46.50,19.40,66.92,18.61,65.50,
0,0,0,0,0,0,135,43,5,0,0,0,45.90,19.30,66.74,18.48,65.27,
0,0,0,0,0,0,123,37,1,0,0,0,45.60,19.20,66.56,18.37,65.06,
0,0,0,0,0,0,135,45,8,0,0,0,45.30,19.10,66.38,18.25,64.85,
0,0,0,0,0,0,84,26,1,0,0,0,45.00,19.10,66.38,18.24,64.83,
0,0,0,0,0,0,81,24,2,1,1,0,44.70,19.00,66.20,18.12,64.62,
0,0,0,0,0,0,162,43,2,0,0,0,44.50,18.90,66.02,18.01,64.41,
0,0,0,0,0,0,108,28,4,0,0,0,44.40,18.80,65.84,17.89,64.21,
0,0,0,0,0,0,144,46,5,0,0,0,44.10,18.80,65.84,17.89,64.20,
0,0,0,0,0,0,180,58,6,0,0,0,48.70,18.70,65.66,17.90,64.21,
0,0,0,0,0,0,156,48,1,0,0,0,48.40,18.80,65.84,18.00,64.40,
0,0,0,0,0,0,114,36,2,0,0,0,47.60,18.70,65.66,17.87,64.16,
0,0,0,0,0,0,78,25,0,0,0,0,46.60,18.70,65.66,17.84,64.12,
0,0,1,0,0,1,135,44,7,1,1,1,46.00,18.60,65.48,17.72,63.89,
0,0,0,0,0,0,81,27,0,0,0,0,45.60,18.50,65.30,17.60,63.67,
0,0,0,0,0,0,93,28,1,0,0,0,45.10,18.50,65.30,17.58,63.65,
0,0,0,0,0,0,87,29,1,0,0,0,44.70,18.40,65.12,17.46,63.43,
0,0,0,0,0,0,90,28,0,0,0,0,44.50,18.30,64.94,17.35,63.23,
0,0,0,0,0,0,177,59,0,0,0,0,45.60,18.30,64.94,17.38,63.28,
0,0,0,0,0,0,135,41,1,0,0,0,45.60,18.20,64.76,17.27,63.08,
0,0,0,0,0,0,165,52,8,0,0,0,45.80,18.20,64.76,17.27,63.09,
0,0,0,0,0,0,33,11,1,0,0,0,48.20,18.20,64.76,17.33,63.20,
0,0,0,0,0,0,165,53,2,0,0,0,46.80,18.80,65.84,17.96,64.32,
0,0,0,0,0,0,42,12,0,0,0,0,43.70,19.10,66.38,18.21,64.77,
0,0,0,0,0,0,57,19,0,0,0,0,43.00,19.50,67.10,18.63,65.53,
0,0,0,0,0,0,39,12,1,1,0,0,42.00,19.70,67.46,18.82,65.88,
0,0,0,0,0,0,102,32,2,0,0,0,41.30,19.80,67.64,18.91,66.05,
0,0,0,0,0,0,87,28,7,0,0,0,40.90,19.90,67.82,19.01,66.22,
0,0,0,0,0,0,81,27,1,1,0,0,40.60,20.00,68.00,19.12,66.41,
0,0,0,0,0,0,78,26,1,1,0,0,40.30,20.10,68.18,19.22,66.59,
0,0,0,0,0,0,6,2,0,0,0,0,40.00,20.10,68.18,19.21,66.58,
0,0,0,0,0,0,75,23,0,0,0,0,40.90,19.90,67.82,19.01,66.22,
1,1,1,1,1,1,234,76,6,0,0,0,41.60,19.80,67.64,18.92,66.06,
0,0,0,0,0,0,33,9,1,1,1,1,41.80,19.70,67.46,18.82,65.87,
0,0,0,0,0,0,45,11,1,0,0,0,41.60,19.70,67.46,18.81,65.86,
0,0,0,0,0,0,21,7,2,0,0,0,41.50,19.60,67.28,18.70,65.66,
0,0,0,0,0,0,51,15,1,0,0,0,41.50,19.60,67.28,18.70,65.66,
0,0,0,0,0,0,21,7,0,0,0,0,41.50,19.50,67.10,18.59,65.46,
0,0,0,0,0,0,21,5,0,0,0,0,42.10,19.50,67.10,18.60,65.49,
0,0,0,0,0,0,54,17,1,0,0,0,42.60,19.50,67.10,18.62,65.51,
0,0,0,0,0,0,69,23,1,0,0,0,42.60,19.40,66.92,18.51,65.31,
0,0,0,0,0,0,9,3,0,0,0,0,42.20,19.30,66.74,18.39,65.10,
0,0,0,0,0,0,0,0,0,0,0,0,42.40,19.30,66.74,18.39,65.11,
0,0,0,0,0,0,15,5,0,0,0,0,42.80,19.30,66.74,18.40,65.13,
0,0,0,0,0,0,21,7,1,0,0,0,42.90,19.30,66.74,18.41,65.13,
0,0,0,0,0,0,33,9,0,0,0,0,42.90,19.30,66.74,18.41,65.13,
0,0,0,0,0,0,51,11,0,0,0,0,42.50,19.20,66.56,18.29,64.91,
0,0,0,0,0,0,177,34,1,1,1,0,42.40,19.10,66.38,18.17,64.71,
0,0,0,0,0,0,198,23,0,0,0,0,42.30,19.10,66.38,18.17,64.71,
0,0,0,0,0,0,285,39,2,0,0,0,42.00,19.00,66.20,18.05,64.49,
0,0,0,0,0,0,297,63,0,0,0,0,42.00,18.90,66.02,17.94,64.30,
1,1,1,1,1,1,477,91,0,0,0,0,42.00,18.90,66.02,17.94,64.30,
0,0,0,0,0,0,618,134,0,0,0,0,42.00,18.80,65.84,17.83,64.10,
2,2,2,2,2,2,750,195,0,0,0,0,42.10,18.80,65.84,17.83,64.10,
4,4,4,4,4,4,1107,272,1,1,1,0,42.30,18.80,65.84,17.84,64.11,
2,2,2,2,2,2,942,225,0,0,0,0,42.30,18.80,65.84,17.84,64.11,
2,2,3,2,2,3,576,162,1,1,1,1,42.60,18.70,65.66,17.74,63.93,
2,2,2,2,2,2,645,167,0,0,0,0,42.50,18.70,65.66,17.74,63.92,
3,3,3,3,3,3,981,208,0,0,0,0,42.60,18.70,65.66,17.74,63.93,
3,3,3,3,3,3,960,204,0,0,0,0,42.70,18.70,65.66,17.74,63.93,
4,4,4,4,4,4,1032,257,0,0,0,0,42.70,18.70,65.66,17.74,63.93,
5,5,5,5,5,5,1437,312,0,0,0,0,44.10,18.70,65.66,17.78,64.00,
4,4,4,4,4,4,1320,279,0,0,0,0,44.00,18.70,65.66,17.77,63.99,
4,4,4,4,4,4,1101,267,0,0,0,0,43.70,18.60,65.48,17.66,63.78,
5,5,5,5,5,5,1473,370,0,0,0,0,43.30,18.60,65.48,17.65,63.76,
5,5,5,5,5,5,1602,393,0,0,0,0,43.20,18.60,65.48,17.64,63.76,
6,6,6,6,6,6,1686,447,0,0,0,0,43.80,18.60,65.48,17.66,63.79,
4,4,4,4,4,4,1305,335,1,1,0,0,43.80,18.60,65.48,17.66,63.79,
9,9,9,9,9,9,2196,558,5,0,0,0,43.80,18.60,65.48,17.66,63.79,
10,11,11,10,11,11,2145,649,8,1,0,0,52.80,18.60,65.48,17.89,64.21,
8,8,8,8,8,8,1962,490,5,1,1,0,53.90,18.70,65.66,18.03,64.46,
6,6,6,6,6,6,1272,364,0,0,0,0,51.30,18.70,65.66,17.96,64.34,
8,9,9,8,9,9,2061,491,7,0,0,0,49.30,18.70,65.66,17.91,64.24,
5,5,5,5,5,5,1494,393,0,0,0,0,47.90,18.70,65.66,17.88,64.18,
7,7,7,7,7,7,1722,418,4,1,0,0,46.80,18.70,65.66,17.85,64.13,
8,8,9,8,8,9,2010,491,5,1,1,1,46.40,18.70,65.66,17.84,64.11,
12,12,12,12,12,12,2952,718,3,0,0,0,46.20,18.70,65.66,17.83,64.10,
16,16,16,16,16,16,3222,853,6,0,0,0,46.50,18.70,65.66,17.84,64.11,
11,11,11,11,11,11,2574,664,1,0,0,0,46.70,18.70,65.66,17.84,64.12,
7,8,8,7,8,8,1722,504,7,0,0,0,46.80,18.70,65.66,17.85,64.13,
8,8,8,8,8,8,1575,480,5,0,0,0,47.10,18.70,65.66,17.86,64.14,
12,12,12,12,12,12,2622,693,6,0,0,0,47.20,18.70,65.66,17.86,64.14,
13,13,14,13,13,14,2937,709,3,1,1,1,47.30,18.70,65.66,17.86,64.15,
12,12,12,12,12,12,2616,736,3,0,0,0,47.30,18.60,65.48,17.75,63.95,
12,12,12,12,12,12,2271,679,1,0,0,0,47.40,18.70,65.66,17.86,64.15,
11,12,12,11,12,12,2541,659,3,0,0,0,47.40,18.70,65.66,17.86,64.15,
12,12,12,12,12,12,2139,660,4,0,0,0,47.40,18.70,65.66,17.86,64.15,
9,9,9,9,9,9,1935,557,4,0,0,0,47.50,18.70,65.66,17.87,64.16,
6,6,6,6,6,6,1500,390,1,0,0,0,47.50,18.70,65.66,17.87,64.16,
9,9,9,9,9,9,2301,592,1,0,0,0,47.60,18.70,65.66,17.87,64.16,
14,14,14,14,14,14,2631,771,1,0,0,0,47.70,18.60,65.48,17.76,63.97,
8,8,8,8,8,8,1749,458,2,1,0,0,47.90,18.50,65.30,17.66,63.78,
9,9,9,9,9,9,1713,538,0,0,0,0,47.80,18.50,65.30,17.65,63.78,
11,11,11,11,11,11,2178,680,4,0,0,0,46.70,18.50,65.30,17.62,63.72,
11,11,11,11,11,11,2490,715,1,0,0,0,46.10,18.40,65.12,17.50,63.50,
2,2,2,2,2,2,570,190,3,0,0,0,46.00,18.40,65.12,17.50,63.49,
17,17,17,17,17,17,3228,933,2,0,0,0,45.50,18.30,64.94,17.37,63.27,
12,12,13,12,12,13,2229,664,3,1,1,0,45.40,18.40,65.12,17.48,63.47,
8,8,8,8,8,8,1596,481,0,0,0,0,45.10,18.40,65.12,17.47,63.45,
14,14,14,14,14,14,2340,751,6,0,0,0,45.00,18.30,64.94,17.36,63.25,
8,8,8,8,8,8,2184,503,2,0,0,0,46.00,18.30,64.94,17.39,63.30,
19,19,19,19,19,19,3621,1020,5,0,0,0,45.70,18.20,64.76,17.27,63.08,
8,9,9,8,9,9,1698,441,3,3,0,0,45.50,18.30,64.94,17.37,63.27,
3,3,3,3,3,3,690,203,2,0,0,0,45.30,18.20,64.76,17.26,63.07,
9,11,11,9,11,11,1680,486,15,5,0,0,45.00,18.20,64.76,17.25,63.05,
13,13,13,13,13,13,2190,678,4,0,0,0,45.00,18.10,64.58,17.14,62.85,
